GOLD_ID	BROAD_SCALE_LABEL	LOCAL_SCALE_LABEL	MEDIUM_LABEL	ENV_BROAD_SCALE	ENV_LOCAL_SCALE	ENV_MEDIUM	TYPE	MATCHED TERM	PREFERRED FORM	CURIE_SYNONYM_REMOVED	CURIE
Gb0197889	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197892	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197892	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197895	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197895	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197898	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197898	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197902	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197902	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197904	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197904	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198008	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198008	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198009	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198009	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198013	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198013	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198014	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198014	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198016	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198016	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198022	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198022	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198024	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198024	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198025	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198025	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198026	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198026	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198036	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198036	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198042	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198042	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198051	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198051	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198053	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198053	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197906	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197906	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198055	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198055	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198060	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198060	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198061	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198061	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198063	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198063	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198064	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198064	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198066	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198066	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198068	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198068	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198069	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198069	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198070	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198070	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198075	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198075	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198078	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198078	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198079	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198079	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198080	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198080	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198085	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198085	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198088	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198088	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198090	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198090	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198091	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198091	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198092	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198092	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198093	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198093	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198096	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198096	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198097	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198097	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198098	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198098	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198103	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198103	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198107	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198107	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198110	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198110	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198111	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198111	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198112	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198112	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198113	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198113	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198114	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198114	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198115	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198115	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198116	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198116	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198117	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0198117	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197916	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197916	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197919	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197919	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197926	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197926	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197932	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197932	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197935	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197935	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197938	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197938	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197940	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197940	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197942	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197942	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197943	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197943	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	forest soil	forest soil	ENVO_00002261	ENVO:00002261
Gb0197945	forest biome	forest floor	forest soil	ENVO_01000174	ENVO_01001582	ENVO_00002261	biolink:OntologyClass	Forest soil	forest soil	ENVO_00002261	ENVO:00002261
